name,isPartyConstant,partyCount,partyChanger,num,isFemale,isIndependent,isAkjol,isSDPK,isCommunist,isAtameken,isAtajurt,isRepublic,isArnamys,isAlga,isAdilet,isOther,isDvijAtajurt,isBirbol,isKyrgyzstan,isOnuguu,isRepAtajurt,allParties,sozyv,party,sozyvMisser,idname
Кочкоров Эсенбай,0,2,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,240
Кочкоров Эсенбай,0,2,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,240
Кудайбергенов Джаныш Камчыбекович,0,3,1,62,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,Ata-Jurt,",3,Independent,1.0,241
Кудайбергенов Джаныш Камчыбекович,0,3,1,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,Ata-Jurt,",4,Ak Jol,1.0,241
Кудайбергенов Джаныш Камчыбекович,0,3,1,66,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,Ata-Jurt,",5,Ata-Jurt,1.0,241
Кудайбергенов Камчыбек,0,1,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,242
Кудайбердиев Атагельди,0,1,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,243
Кулбаев Абдирейим Стамкулович,0,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,244
Кулбараков Абтандил Илдузович,0,1,0,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,245
Куликова Галина Александровна,0,1,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,246
Кулмурзаев Тургунбек Насипович,0,1,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,247
Кулов Феликс Шаршенбаевич,0,1,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,248
Кунакунов Максат Касымжанович,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,249
Курманов Зайнидин Карпекович,0,2,0,97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,Ak Jol,,",2,Independent,2.0,250
Курманов Зайнидин Карпекович,0,2,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,Ak Jol,,",4,Ak Jol,2.0,250
Кучуков Махмут Мамаевич,0,1,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,251
Кыдыралиев Умбеталы Токторалиевич,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,252
Кыдыров Дуйшембек Шакирович,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,253
Левина Татьяна Владимировна,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,254
Летова Ирина Витальевна,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,255
Лобода Андрей Юрьевич,0,1,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,256
Мавлянова Махабат Эргешовна,0,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,257
Мадеминов Мурадыл Ганыевич,0,1,0,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,258
Мадумаров Адахан Кимсанбаевич,0,3,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,Ak Jol,,",1,Independent,2.0,259
Мадумаров Адахан Кимсанбаевич,0,3,0,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,Ak Jol,,",2,Independent,2.0,259
Мадумаров Адахан Кимсанбаевич,0,3,0,77,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,Ak Jol,,",4,Ak Jol,2.0,259
Мадылбеков Туратбек,0,1,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,",5,Ata Meken,,260
Мажитова Шарапаткан,0,1,0,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,261
Макеев Нурланбек Кадыкеевич,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,262
Малабаев Муратбек Жеенбекович,0,1,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,",3,Independent,,263
Малеваная Оксана Александровна,0,1,0,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,264
Малиев Арсланбек Касымакунович,0,3,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,,,",1,Independent,1.0,265
Малиев Арсланбек Касымакунович,0,3,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,,,",2,Independent,1.0,265
Малиев Арсланбек Касымакунович,0,3,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,,,",3,Independent,1.0,265
Мамакеев Мамбет,0,1,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,266
Маманов Рустам Ырысбаевич,0,1,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,267
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,79,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,Ak Jol,,",1,Independent,1.0,268
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,48,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,Ak Jol,,",2,Independent,1.0,268
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,Ak Jol,,",3,Alga Kyrgyzstan,1.0,268
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,Ak Jol,,",4,Ak Jol,1.0,268
Мамасалиев Алишер Тургунбаевич,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,269
Мамасейитова Бумайрам Уташевна,0,1,0,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Communist party,,",4,Communist party,,270
Маматалиев Абдырахман Мадакимович,0,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,271
Маматалиев Марлен Абдырахманович,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,272
Маматов Абдимуктар Маматович,1,2,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,Ata Meken",5,Ata Meken,1.0,273
Маматов Абдимуктар Маматович,1,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,Ata Meken",6,Ata Meken,1.0,273
Маматов Бактыгул Арстанович,0,1,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,274
Маматов Самаган,0,1,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,275
Мамашова Айсулуу Турусбековна,0,1,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,276
Мамаюсупов Омурзак Шеранович,0,1,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,277
Мамбеталиева Асель Усаиновна,0,1,0,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,278
Мамыров Раимбек Сатыкулович,0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,",3,Independent,,279
Мамырова Бодош Аманбаевна,0,1,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,280
Мамытов Миталип,0,1,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,281
Мамытов Талант Турдумаматович,1,2,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,",,,,Ata-Jurt,Republic - Ata Jurt",5,Ata-Jurt,1.0,282
Мамытов Талант Турдумаматович,1,2,0,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,",,,,Ata-Jurt,Republic - Ata Jurt",6,Republic - Ata Jurt,1.0,282
Мамытов Токтокучук Болотбекович,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,283
Маннанов Ильхом Абдукахарович,0,1,0,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,284
Марипов Асамидин,0,2,0,46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Independent,Alga Kyrgyzstan,,,",2,Independent,1.0,285
Марипов Асамидин,0,2,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Independent,Alga Kyrgyzstan,,,",3,Alga Kyrgyzstan,1.0,285
Марипов Болот Арапбаевич,0,1,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,",3,Independent,,286
Марышев Анатолий Никитович,0,1,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,287
Масабиров Таалайбек Айтмаматович,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,288
Масалиев Абсамат Масалиевич,0,2,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,289
Масалиев Абсамат Масалиевич,0,2,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,289
Масалиев Исхак Абсаматович,0,4,1,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Independent,Communist party,Communist party,,Onuguu-progress",2,Independent,2.0,290
Масалиев Исхак Абсаматович,0,4,1,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Independent,Communist party,Communist party,,Onuguu-progress",3,Communist party,2.0,290
Масалиев Исхак Абсаматович,0,4,1,84,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Independent,Communist party,Communist party,,Onuguu-progress",4,Communist party,2.0,290
Масалиев Исхак Абсаматович,0,4,1,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Independent,Communist party,Communist party,,Onuguu-progress",6,Onuguu-progress,2.0,290
Матраимов Искендер Исмаилович,0,1,0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,291
Матубраимов Алманбет,0,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,292
Матыев Эркинбек Сагыналиевич,0,1,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,293
Медетбеков Шамшыбек Осмонкулович,0,1,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,294
Мискенбаев Мээрбек Жайлообаевич,0,1,0,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,295
Молдобаев Нарынбек,0,2,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,Ata-Jurt,",4,Ak Jol,1.0,296
Молдобаев Нарынбек,0,2,1,57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,Ata-Jurt,",5,Ata-Jurt,1.0,296
Молдобекова Гулкан Сакиновна,0,1,0,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,297
Молдогазиев Эркинтур,0,1,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,298
Молдоташев Ишенбай Курманович,0,1,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,299
Молдошева Динара Автандиловна,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,300
Момбеков Рыскелди Чыныбекович,0,1,0,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,301
Момуналиев Талгарбек,0,1,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,302
Момункулов Авасбек,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,,,",3,Alga Kyrgyzstan,,303
Морозов Павел Александрович,0,1,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,304
Мукамбаев Усуп,0,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,305
Мукашев Муратбек Осмоналиевич,0,2,0,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Independent,Movement Ata-Jurt,,,",2,Independent,1.0,306
Мукашев Муратбек Осмоналиевич,0,2,0,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Independent,Movement Ata-Jurt,,,",3,Movement Ata-Jurt,1.0,306
Мурашев Нурбек Мурпазылжанович,0,1,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,",,,,Republic,",5,Republic,,307
Мурзубраимов Бектемир,0,3,0,97,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,,,",1,Independent,1.0,308
Мурзубраимов Бектемир,0,3,0,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,,,",2,Independent,1.0,308
Мурзубраимов Бектемир,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,,,",3,Adilet,1.0,308
Мусабекова Жылдыз Аманбековна,0,1,0,126,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,309
Мусаев Насыр Исмазович,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,310
Мусулманкулов Октябрй Кыдырмаевич,0,1,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,311
Мырзакматов Мелисбек Жоошбаевич,0,1,0,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,312
Назаралиев Эсенбай Сейдилдаевич,0,1,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,313
Назаров Айтмамат Кошоевич,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,314
Назаров Орзубек Пулетович,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,315
Наргозуев Бегалы Молдогозуевич,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,316
Нарматова Надира Азимовна,0,1,0,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,317
Никитенко Наталья Владимировна,1,2,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,Ata Meken",5,Ata Meken,1.0,318
Никитенко Наталья Владимировна,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,Ata Meken",6,Ata Meken,1.0,318
Нишанов Нургазы Нурланович,0,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,319
Ниязалиева Дамира Абаскановна,1,2,0,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,SDPK,",4,SDPK,1.0,320
Ниязалиева Дамира Абаскановна,1,2,0,118,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,SDPK,",5,SDPK,1.0,320
Нур уулу Досбол,0,1,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,321
Нурбаев Абдывахап Мамадрасулович,0,1,0,137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,322
Нуржанов Бакытбек Качкынбаевич,0,1,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,323
Нурматов Кубанычбек Советович,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,324
Нышанов Сайдилла Канболотович,0,2,0,64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,Ata Meken",3,Independent,3.0,325
Нышанов Сайдилла Канболотович,0,2,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,Ata Meken",6,Ata Meken,3.0,325
Обдунов Элмурат Абдувапович,0,1,0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,",,,,Republic,",5,Republic,,326
Омурбекова Алтынай Сейтбековна,1,2,0,78,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,Republic,Republic - Ata Jurt",5,Republic,1.0,327
Омурбекова Алтынай Сейтбековна,1,2,0,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,Republic,Republic - Ata Jurt",6,Republic - Ata Jurt,1.0,327
Омуркулов Иса Шейшенкулович,0,5,1,95,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,SDPK,,SDPK",1,Independent,2.0,328
Омуркулов Иса Шейшенкулович,0,5,1,39,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,SDPK,,SDPK",2,Independent,2.0,328
Омуркулов Иса Шейшенкулович,0,5,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,SDPK,,SDPK",3,Adilet,2.0,328
Омуркулов Иса Шейшенкулович,0,5,1,93,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,SDPK,,SDPK",4,SDPK,2.0,328
Омуркулов Иса Шейшенкулович,0,5,1,107,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Independent,Independent,Adilet,SDPK,,SDPK",6,SDPK,2.0,328
Ормонов Улугбек Зулпукарович,0,3,1,65,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,Independent,Ak Jol,,Bir Bol",3,Independent,2.0,329
Ормонов Улугбек Зулпукарович,0,3,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,Independent,Ak Jol,,Bir Bol",4,Ak Jol,2.0,329
Ормонов Улугбек Зулпукарович,0,3,1,15,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,Independent,Ak Jol,,Bir Bol",6,Bir Bol,2.0,329
Орозалиев Табылды,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,330
Орозбаев Мамат,0,3,0,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,Independent,,SDPK,",1,Independent,2.0,331
Орозбаев Мамат,0,3,0,58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,Independent,,SDPK,",3,Independent,2.0,331
Орозбаев Мамат,0,3,0,104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,Independent,,SDPK,",5,SDPK,2.0,331
Орозова Карамат Бабашевна,0,1,0,117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,332
Оскомбаев Дамир Абдыкеримович,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,,,",3,Alga Kyrgyzstan,,333
Осмоналиев Каныбек,0,1,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,334
Осмонов Бекмамат,0,1,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,335
Осмонов Курманбек Эргешович,0,1,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,336
Осмонов Малик Калылович,0,1,0,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,",,,,Republic,",5,Republic,,337
Осмонова Айнура Шермаматовна,0,1,0,110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,338
Осмонова Нурзат Курманбековна,0,1,0,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,339
Отунбаева Роза Исаковна,0,1,0,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,,",4,SDPK,,340
Пирматов Исхак Айтбаевич,0,2,1,86,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,,Republic,Bir Bol",5,Republic,1.0,341
Пирматов Исхак Айтбаевич,0,2,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,,Republic,Bir Bol",6,Bir Bol,1.0,341
Покусаев Олег Николаевич,0,1,0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,342
Попов Сергей Владимирович,0,2,0,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,,",3,Independent,1.0,343
Попов Сергей Владимирович,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,,",4,Ak Jol,1.0,343
Примов Бердибай,0,1,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,344
Примов Улан Бердибаевич,0,1,0,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,345
Проненко Алевтина Павловна,0,2,0,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,346
Проненко Алевтина Павловна,0,2,0,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,346
Раимбеков Жолдошбек Раимбекович,0,1,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,347
Раимкулов Асан,0,2,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,348
Раимкулов Асан,0,2,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,348
Райымкулов Бактыбек Кемелбекович,0,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,349
Рахимдинова Жылдыз Турсуновна,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,350
Режавалиев Абдулатип Маматасанович,0,1,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,",,,,Republic,",5,Republic,,351
Рустенбеков Джаныш Султанкулович,0,1,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,352
Рысалиев Зарылбек Кылычбекович,0,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,353
Рыспаев Кожобек Джайчыбекович,0,2,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,SDPK",5,Ar-Namys,1.0,354
Рыспаев Кожобек Джайчыбекович,0,2,1,118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,SDPK",6,SDPK,1.0,354
Сабиров Алишер Ахмедович,0,4,0,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",1,Independent,1.0,355
Сабиров Алишер Ахмедович,0,4,0,86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",2,Independent,1.0,355
Сабиров Алишер Ахмедович,0,4,0,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",3,Independent,1.0,355
Сабиров Алишер Ахмедович,0,4,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",4,Ak Jol,1.0,355
Сабиров Давран Муратович,0,3,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,,,",1,Independent,1.0,356
Сабиров Давран Муратович,0,3,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,,,",2,Independent,1.0,356
Сабиров Давран Муратович,0,3,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,,,",3,Independent,1.0,356
